demo_id,demo_date,demo_year,demo_month,demo_month_name,demo_quarter,day_of_week,hour_of_day,is_weekend,market,region,market_size,vehicle_model,vehicle_id,vehicle_price,customer_segment,drive_duration_mins,utilization_rate,converted,conversion_probability,days_to_purchase,satisfaction_score,revenue_generated,demo_cost
DEMO-007780,2025-12-14,2025,12,December,Q4,Sunday,16,1,"Boston, MA",Northeast,Medium,Cybertruck,BOS-CYB-06,49890,Luxury Buyer,71,0.947,0,0.2736,,4.9,0,57.4
DEMO-007781,2024-11-01,2024,11,November,Q4,Friday,19,0,"Phoenix, AZ",Southwest,Medium,Model 3,PHO-MOD-02,40240,Cost Conscious,36,0.567,0,0.0949,,4.6,0,73.03
DEMO-007782,2025-09-12,2025,9,September,Q3,Friday,9,0,"Atlanta, GA",Southeast,Medium,Model X,ATL-MOD-07,79990,Eco Conscious,69,0.799,1,0.1232,10.0,4.2,79990,74.79
DEMO-007783,2024-08-18,2024,8,August,Q3,Sunday,15,1,"Atlanta, GA",Southeast,Medium,Model Y,ATL-MOD-06,43990,Eco Conscious,48,0.494,1,0.1968,26.0,5.0,43990,48.33
DEMO-007784,2024-04-14,2024,4,April,Q2,Sunday,11,1,"Austin, TX",South,Medium,Model Y,AUS-MOD-03,43990,Cost Conscious,40,0.61,0,0.193,,4.5,0,77.48
DEMO-007785,2025-06-16,2025,6,June,Q2,Monday,14,0,"Portland, OR",Northwest,Small,Model X,POR-MOD-02,79990,Eco Conscious,69,0.79,0,0.2062,,3.9,0,67.1
DEMO-007786,2025-09-03,2025,9,September,Q3,Wednesday,14,0,"Boston, MA",Northeast,Medium,Model X,BOS-MOD-02,79990,Tech Early Adopter,57,0.675,0,0.2049,,3.6,0,67.38
DEMO-007787,2024-05-22,2024,5,May,Q2,Wednesday,13,0,"Miami, FL",Southeast,Large,Cybertruck,MIA-CYB-08,49890,First Time EV,54,0.455,0,0.1837,,4.9,0,75.41
DEMO-007788,2024-08-18,2024,8,August,Q3,Sunday,17,1,"Miami, FL",Southeast,Large,Model Y,MIA-MOD-08,43990,Cost Conscious,52,0.767,0,0.1525,,4.4,0,59.41
DEMO-007789,2024-07-01,2024,7,July,Q3,Monday,14,0,"Chicago, IL",Midwest,Large,Model X,CHI-MOD-02,79990,Cost Conscious,61,0.757,0,0.0672,,3.2,0,80.07
DEMO-007790,2025-01-18,2025,1,January,Q1,Saturday,12,1,"Seattle, WA",Northwest,Medium,Model 3,SEA-MOD-06,40240,Luxury Buyer,66,0.701,1,0.238,7.0,5.0,40240,81.98
DEMO-007791,2024-03-09,2024,3,March,Q1,Saturday,11,1,"Los Angeles, CA",West,Large,Cybertruck,LOS-CYB-05,49890,Tech Early Adopter,63,0.851,1,0.3538,1.0,5.0,49890,81.8
DEMO-007792,2025-11-04,2025,11,November,Q4,Tuesday,13,0,"San Francisco, CA",West,Large,Model S,SAN-MOD-06,74990,First Time EV,47,0.734,0,0.1374,,4.1,0,75.31
DEMO-007793,2025-08-20,2025,8,August,Q3,Wednesday,14,0,"Los Angeles, CA",West,Large,Model Y,LOS-MOD-06,43990,Tech Early Adopter,48,0.58,0,0.266,,4.6,0,50.84
DEMO-007794,2024-09-20,2024,9,September,Q3,Friday,14,0,"Seattle, WA",Northwest,Medium,Model Y,SEA-MOD-02,43990,Eco Conscious,43,0.486,0,0.3565,,4.8,0,71.65
DEMO-007795,2025-02-04,2025,2,February,Q1,Tuesday,9,0,"San Francisco, CA",West,Large,Model X,SAN-MOD-03,79990,Eco Conscious,63,0.484,0,0.1667,,4.0,0,51.18
DEMO-007796,2024-10-11,2024,10,October,Q4,Friday,10,0,"Portland, OR",Northwest,Small,Model S,POR-MOD-08,74990,Tech Early Adopter,53,0.549,0,0.274,,4.1,0,71.51
DEMO-007797,2025-03-22,2025,3,March,Q1,Saturday,10,1,"New York, NY",Northeast,Large,Model Y,NEW-MOD-08,43990,Tech Early Adopter,60,0.793,1,0.3454,10.0,4.2,43990,69.0
DEMO-007798,2024-08-12,2024,8,August,Q3,Monday,16,0,"Phoenix, AZ",Southwest,Medium,Model 3,PHO-MOD-07,40240,First Time EV,39,0.814,0,0.1273,,5.0,0,78.49
DEMO-007799,2025-03-24,2025,3,March,Q1,Monday,14,0,"Chicago, IL",Midwest,Large,Model S,CHI-MOD-01,74990,Tech Early Adopter,46,0.844,0,0.1444,,4.4,0,65.14
DEMO-007800,2024-10-12,2024,10,October,Q4,Saturday,14,1,"Boston, MA",Northeast,Medium,Model S,BOS-MOD-07,74990,Luxury Buyer,62,0.747,0,0.1719,,4.6,0,80.85
DEMO-007801,2024-03-06,2024,3,March,Q1,Wednesday,11,0,"Dallas, TX",South,Large,Model X,DAL-MOD-03,79990,Tech Early Adopter,60,0.742,0,0.1713,,3.2,0,51.11
DEMO-007802,2024-08-15,2024,8,August,Q3,Thursday,17,0,"Dallas, TX",South,Large,Model Y,DAL-MOD-06,43990,Eco Conscious,55,0.927,0,0.2545,,4.3,0,75.79
DEMO-007803,2024-08-13,2024,8,August,Q3,Tuesday,16,0,"Boston, MA",Northeast,Medium,Model 3,BOS-MOD-07,40240,Luxury Buyer,41,0.923,0,0.1753,,3.8,0,56.45
DEMO-007804,2024-09-08,2024,9,September,Q3,Sunday,14,1,"New York, NY",Northeast,Large,Model X,NEW-MOD-03,79990,Cost Conscious,68,0.656,0,0.1196,,4.2,0,66.93
DEMO-007805,2024-06-11,2024,6,June,Q2,Tuesday,15,0,"New York, NY",Northeast,Large,Model 3,NEW-MOD-07,40240,Tech Early Adopter,47,0.677,0,0.2181,,4.0,0,60.6
DEMO-007806,2024-07-15,2024,7,July,Q3,Monday,12,0,"Portland, OR",Northwest,Small,Model S,POR-MOD-05,74990,Fleet/Business Buyer,49,0.587,1,0.2421,1.0,4.4,74990,68.27
DEMO-007807,2025-05-02,2025,5,May,Q2,Friday,15,0,"Portland, OR",Northwest,Small,Model Y,POR-MOD-06,43990,Tech Early Adopter,38,0.674,1,0.4137,12.0,5.0,43990,61.28
DEMO-007808,2025-08-05,2025,8,August,Q3,Tuesday,13,0,"Atlanta, GA",Southeast,Medium,Model Y,ATL-MOD-02,43990,Cost Conscious,49,0.928,0,0.1073,,4.8,0,50.63
DEMO-007809,2024-04-19,2024,4,April,Q2,Friday,14,0,"San Francisco, CA",West,Large,Model 3,SAN-MOD-02,40240,Luxury Buyer,44,0.931,0,0.219,,3.9,0,78.7
DEMO-007810,2024-06-09,2024,6,June,Q2,Sunday,11,1,"Seattle, WA",Northwest,Medium,Model Y,SEA-MOD-02,43990,Cost Conscious,53,0.911,0,0.2134,,3.7,0,49.57
DEMO-007811,2024-03-22,2024,3,March,Q1,Friday,15,0,"San Francisco, CA",West,Large,Model S,SAN-MOD-07,74990,Eco Conscious,55,0.452,1,0.1897,9.0,5.0,74990,76.71
DEMO-007812,2025-04-14,2025,4,April,Q2,Monday,9,0,"Portland, OR",Northwest,Small,Model Y,POR-MOD-02,43990,Fleet/Business Buyer,60,0.58,0,0.3617,,3.2,0,61.38
DEMO-007813,2024-10-17,2024,10,October,Q4,Thursday,13,0,"San Diego, CA",West,Medium,Model Y,SAN-MOD-08,43990,Fleet/Business Buyer,44,0.924,0,0.2864,,5.0,0,57.72
DEMO-007814,2025-02-09,2025,2,February,Q1,Sunday,12,1,"Phoenix, AZ",Southwest,Medium,Model Y,PHO-MOD-06,43990,Luxury Buyer,57,0.679,0,0.1622,,4.6,0,68.77
DEMO-007815,2025-04-14,2025,4,April,Q2,Monday,17,0,"San Francisco, CA",West,Large,Model Y,SAN-MOD-02,43990,First Time EV,37,0.681,0,0.2245,,4.9,0,84.07
DEMO-007816,2025-06-22,2025,6,June,Q2,Sunday,15,1,"San Diego, CA",West,Medium,Model Y,SAN-MOD-01,43990,Cost Conscious,51,0.746,1,0.1733,8.0,4.3,43990,76.93
DEMO-007817,2025-12-29,2025,12,December,Q4,Monday,12,0,"Atlanta, GA",Southeast,Medium,Model Y,ATL-MOD-02,43990,First Time EV,60,0.934,0,0.1041,,4.7,0,65.93
DEMO-007818,2025-02-16,2025,2,February,Q1,Sunday,13,1,"Las Vegas, NV",West,Medium,Model 3,LAS-MOD-08,40240,Tech Early Adopter,44,0.868,0,0.1733,,3.9,0,62.2
DEMO-007819,2024-07-29,2024,7,July,Q3,Monday,13,0,"Dallas, TX",South,Large,Cybertruck,DAL-CYB-07,49890,Tech Early Adopter,63,0.81,0,0.2661,,4.9,0,70.54
DEMO-007820,2024-07-18,2024,7,July,Q3,Thursday,15,0,"San Diego, CA",West,Medium,Model Y,SAN-MOD-04,43990,Eco Conscious,57,0.523,0,0.3041,,4.4,0,62.65
DEMO-007821,2024-05-30,2024,5,May,Q2,Thursday,10,0,"Atlanta, GA",Southeast,Medium,Model Y,ATL-MOD-02,43990,Tech Early Adopter,53,0.663,0,0.2046,,4.2,0,74.38
DEMO-007822,2025-07-04,2025,7,July,Q3,Friday,13,0,"Atlanta, GA",Southeast,Medium,Model Y,ATL-MOD-05,43990,Tech Early Adopter,40,0.517,0,0.1749,,3.3,0,46.2
DEMO-007823,2025-06-26,2025,6,June,Q2,Thursday,17,0,"Atlanta, GA",Southeast,Medium,Model 3,ATL-MOD-06,40240,First Time EV,44,0.675,0,0.1327,,4.2,0,51.49
DEMO-007824,2025-06-25,2025,6,June,Q2,Wednesday,10,0,"Seattle, WA",Northwest,Medium,Cybertruck,SEA-CYB-07,49890,Cost Conscious,62,0.469,0,0.2065,,3.2,0,73.77
DEMO-007825,2025-11-17,2025,11,November,Q4,Monday,16,0,"Phoenix, AZ",Southwest,Medium,Cybertruck,PHO-CYB-05,49890,Luxury Buyer,51,0.452,0,0.1514,,4.6,0,78.76
DEMO-007826,2025-05-23,2025,5,May,Q2,Friday,13,0,"Atlanta, GA",Southeast,Medium,Model Y,ATL-MOD-01,43990,Cost Conscious,44,0.667,0,0.1184,,5.0,0,67.4
DEMO-007827,2025-03-04,2025,3,March,Q1,Tuesday,11,0,"San Francisco, CA",West,Large,Model Y,SAN-MOD-08,43990,Luxury Buyer,48,0.707,0,0.2275,,4.6,0,76.96
DEMO-007828,2024-03-07,2024,3,March,Q1,Thursday,18,0,"Portland, OR",Northwest,Small,Model Y,POR-MOD-07,43990,Tech Early Adopter,49,0.826,0,0.3198,,3.5,0,84.28
DEMO-007829,2025-03-09,2025,3,March,Q1,Sunday,15,1,"Chicago, IL",Midwest,Large,Model Y,CHI-MOD-04,43990,Fleet/Business Buyer,38,0.735,0,0.215,,3.7,0,73.74
DEMO-007830,2024-09-19,2024,9,September,Q3,Thursday,14,0,"Las Vegas, NV",West,Medium,Model Y,LAS-MOD-08,43990,Tech Early Adopter,59,0.939,1,0.1756,14.0,4.7,43990,77.9
DEMO-007831,2025-08-26,2025,8,August,Q3,Tuesday,17,0,"Chicago, IL",Midwest,Large,Model Y,CHI-MOD-02,43990,Tech Early Adopter,41,0.634,0,0.2156,,3.2,0,66.95
DEMO-007832,2024-02-21,2024,2,February,Q1,Wednesday,15,0,"Phoenix, AZ",Southwest,Medium,Model Y,PHO-MOD-03,43990,First Time EV,55,0.616,0,0.116,,4.6,0,82.94
DEMO-007833,2025-02-07,2025,2,February,Q1,Friday,13,0,"Las Vegas, NV",West,Medium,Cybertruck,LAS-CYB-08,49890,Luxury Buyer,79,0.76,0,0.1395,,3.9,0,60.96
DEMO-007834,2024-02-20,2024,2,February,Q1,Tuesday,10,0,"Las Vegas, NV",West,Medium,Model 3,LAS-MOD-05,40240,First Time EV,40,0.917,0,0.0874,,4.9,0,47.48
DEMO-007835,2024-01-24,2024,1,January,Q1,Wednesday,14,0,"Chicago, IL",Midwest,Large,Model Y,CHI-MOD-01,43990,First Time EV,53,0.619,0,0.1191,,3.6,0,64.73
DEMO-007836,2024-03-07,2024,3,March,Q1,Thursday,15,0,"Denver, CO",Mountain,Medium,Model S,DEN-MOD-05,74990,Eco Conscious,45,0.605,0,0.1796,,3.7,0,47.44
DEMO-007837,2025-05-15,2025,5,May,Q2,Thursday,17,0,"Austin, TX",South,Medium,Model S,AUS-MOD-01,74990,First Time EV,47,0.556,0,0.1528,,4.5,0,82.3
DEMO-007838,2024-11-28,2024,11,November,Q4,Thursday,17,0,"Seattle, WA",Northwest,Medium,Model Y,SEA-MOD-06,43990,Tech Early Adopter,59,0.799,1,0.2599,22.0,4.8,43990,68.87
DEMO-007839,2025-08-23,2025,8,August,Q3,Saturday,14,1,"Dallas, TX",South,Large,Model S,DAL-MOD-04,74990,Eco Conscious,42,0.663,0,0.1872,,3.8,0,58.1
DEMO-007840,2025-02-20,2025,2,February,Q1,Thursday,16,0,"Phoenix, AZ",Southwest,Medium,Model 3,PHO-MOD-08,40240,Luxury Buyer,56,0.873,0,0.1517,,3.3,0,57.67
DEMO-007841,2025-08-06,2025,8,August,Q3,Wednesday,12,0,"Chicago, IL",Midwest,Large,Model S,CHI-MOD-08,74990,Luxury Buyer,71,0.52,0,0.1339,,3.9,0,74.77
DEMO-007842,2025-09-11,2025,9,September,Q3,Thursday,18,0,"Chicago, IL",Midwest,Large,Model Y,CHI-MOD-05,43990,Fleet/Business Buyer,62,0.604,0,0.2134,,4.9,0,79.9
DEMO-007843,2024-11-15,2024,11,November,Q4,Friday,13,0,"Boston, MA",Northeast,Medium,Cybertruck,BOS-CYB-04,49890,Fleet/Business Buyer,62,0.872,0,0.2405,,3.8,0,63.79
DEMO-007844,2025-09-16,2025,9,September,Q3,Tuesday,17,0,"New York, NY",Northeast,Large,Model 3,NEW-MOD-03,40240,First Time EV,35,0.84,0,0.1623,,3.4,0,46.63
DEMO-007845,2025-07-28,2025,7,July,Q3,Monday,14,0,"Denver, CO",Mountain,Medium,Model S,DEN-MOD-04,74990,Tech Early Adopter,46,0.908,1,0.2611,18.0,4.3,74990,82.17
DEMO-007846,2025-11-17,2025,11,November,Q4,Monday,10,0,"Las Vegas, NV",West,Medium,Model Y,LAS-MOD-08,43990,Fleet/Business Buyer,36,0.692,0,0.1406,,4.1,0,76.86
DEMO-007847,2024-11-19,2024,11,November,Q4,Tuesday,19,0,"Phoenix, AZ",Southwest,Medium,Model Y,PHO-MOD-01,43990,Eco Conscious,55,0.923,0,0.1745,,4.4,0,65.75
DEMO-007848,2024-10-29,2024,10,October,Q4,Tuesday,12,0,"Dallas, TX",South,Large,Cybertruck,DAL-CYB-07,49890,Eco Conscious,64,0.583,1,0.2735,5.0,4.2,49890,54.11
DEMO-007849,2024-09-11,2024,9,September,Q3,Wednesday,16,0,"Austin, TX",South,Medium,Model Y,AUS-MOD-06,43990,Fleet/Business Buyer,61,0.597,0,0.2647,,3.6,0,64.62
DEMO-007850,2025-10-16,2025,10,October,Q4,Thursday,11,0,"Las Vegas, NV",West,Medium,Model 3,LAS-MOD-06,40240,Cost Conscious,41,0.716,0,0.0862,,4.7,0,52.58
DEMO-007851,2024-12-07,2024,12,December,Q4,Saturday,17,1,"Portland, OR",Northwest,Small,Model X,POR-MOD-08,79990,Cost Conscious,76,0.798,0,0.105,,4.6,0,58.36
DEMO-007852,2024-06-26,2024,6,June,Q2,Wednesday,16,0,"Las Vegas, NV",West,Medium,Model Y,LAS-MOD-02,43990,Eco Conscious,65,0.504,0,0.1908,,4.6,0,52.76
DEMO-007853,2024-10-04,2024,10,October,Q4,Friday,14,0,"Portland, OR",Northwest,Small,Model 3,POR-MOD-08,40240,Cost Conscious,43,0.532,0,0.1216,,4.9,0,64.69
DEMO-007854,2024-11-14,2024,11,November,Q4,Thursday,12,0,"Seattle, WA",Northwest,Medium,Model Y,SEA-MOD-01,43990,Luxury Buyer,45,0.633,0,0.2587,,4.2,0,75.37
DEMO-007855,2024-02-23,2024,2,February,Q1,Friday,19,0,"Seattle, WA",Northwest,Medium,Cybertruck,SEA-CYB-03,49890,Eco Conscious,70,0.733,0,0.2752,,3.9,0,75.76
DEMO-007856,2025-07-08,2025,7,July,Q3,Tuesday,12,0,"Miami, FL",Southeast,Large,Model Y,MIA-MOD-03,43990,Tech Early Adopter,47,0.921,0,0.2331,,4.3,0,72.47
DEMO-007857,2025-05-22,2025,5,May,Q2,Thursday,17,0,"Boston, MA",Northeast,Medium,Model Y,BOS-MOD-06,43990,Luxury Buyer,40,0.703,0,0.2645,,3.6,0,83.75
DEMO-007858,2024-08-22,2024,8,August,Q3,Thursday,18,0,"Phoenix, AZ",Southwest,Medium,Model Y,PHO-MOD-02,43990,Eco Conscious,60,0.787,0,0.2055,,4.7,0,52.23
DEMO-007859,2024-04-29,2024,4,April,Q2,Monday,10,0,"San Francisco, CA",West,Large,Model 3,SAN-MOD-08,40240,Eco Conscious,54,0.666,0,0.2496,,4.9,0,78.97
DEMO-007860,2024-12-06,2024,12,December,Q4,Friday,12,0,"Atlanta, GA",Southeast,Medium,Model 3,ATL-MOD-04,40240,Tech Early Adopter,46,0.948,1,0.169,26.0,4.3,40240,58.27
DEMO-007861,2024-01-04,2024,1,January,Q1,Thursday,11,0,"Austin, TX",South,Medium,Model X,AUS-MOD-01,79990,Luxury Buyer,56,0.64,0,0.1308,,3.4,0,74.08
DEMO-007862,2024-12-10,2024,12,December,Q4,Tuesday,10,0,"Denver, CO",Mountain,Medium,Model X,DEN-MOD-06,79990,Tech Early Adopter,52,0.525,0,0.1924,,4.7,0,47.15
DEMO-007863,2024-04-21,2024,4,April,Q2,Sunday,15,1,"Miami, FL",Southeast,Large,Model S,MIA-MOD-07,74990,Fleet/Business Buyer,52,0.554,0,0.165,,3.4,0,68.19
DEMO-007864,2024-04-02,2024,4,April,Q2,Tuesday,11,0,"Denver, CO",Mountain,Medium,Cybertruck,DEN-CYB-02,49890,Luxury Buyer,64,0.748,0,0.2818,,3.3,0,49.27
DEMO-007865,2024-09-29,2024,9,September,Q3,Sunday,17,1,"Phoenix, AZ",Southwest,Medium,Model Y,PHO-MOD-02,43990,Cost Conscious,58,0.837,0,0.1396,,3.4,0,72.5
DEMO-007866,2025-02-04,2025,2,February,Q1,Tuesday,9,0,"Dallas, TX",South,Large,Model X,DAL-MOD-02,79990,Cost Conscious,62,0.567,0,0.075,,3.4,0,49.23
DEMO-007867,2025-03-01,2025,3,March,Q1,Saturday,17,1,"Chicago, IL",Midwest,Large,Model 3,CHI-MOD-05,40240,Tech Early Adopter,56,0.675,0,0.2172,,3.5,0,75.8
DEMO-007868,2025-06-13,2025,6,June,Q2,Friday,15,0,"Denver, CO",Mountain,Medium,Model 3,DEN-MOD-02,40240,Cost Conscious,39,0.706,1,0.1517,12.0,4.4,40240,73.64
DEMO-007869,2025-09-30,2025,9,September,Q3,Tuesday,16,0,"San Francisco, CA",West,Large,Model 3,SAN-MOD-04,40240,First Time EV,37,0.542,0,0.1609,,4.5,0,46.18
DEMO-007870,2025-11-21,2025,11,November,Q4,Friday,13,0,"Chicago, IL",Midwest,Large,Model S,CHI-MOD-02,74990,First Time EV,52,0.899,0,0.083,,3.2,0,51.01
DEMO-007871,2025-09-01,2025,9,September,Q3,Monday,15,0,"San Francisco, CA",West,Large,Model 3,SAN-MOD-01,40240,First Time EV,51,0.576,0,0.1801,,5.0,0,54.61
DEMO-007872,2025-07-07,2025,7,July,Q3,Monday,16,0,"New York, NY",Northeast,Large,Model Y,NEW-MOD-01,43990,Cost Conscious,53,0.553,0,0.1575,,5.0,0,67.04
DEMO-007873,2025-08-17,2025,8,August,Q3,Sunday,15,1,"Los Angeles, CA",West,Large,Cybertruck,LOS-CYB-07,49890,Cost Conscious,77,0.621,0,0.1831,,4.5,0,47.21
DEMO-007874,2024-09-15,2024,9,September,Q3,Sunday,12,1,"Seattle, WA",Northwest,Medium,Model Y,SEA-MOD-02,43990,First Time EV,53,0.791,1,0.2638,2.0,4.7,43990,67.74
DEMO-007875,2025-01-03,2025,1,January,Q1,Friday,10,0,"Seattle, WA",Northwest,Medium,Model Y,SEA-MOD-08,43990,Eco Conscious,51,0.855,0,0.2306,,4.1,0,78.49
DEMO-007876,2024-10-16,2024,10,October,Q4,Wednesday,12,0,"Portland, OR",Northwest,Small,Model Y,POR-MOD-05,43990,First Time EV,59,0.625,1,0.2505,15.0,5.0,43990,79.98
DEMO-007877,2025-11-12,2025,11,November,Q4,Wednesday,17,0,"Chicago, IL",Midwest,Large,Model 3,CHI-MOD-07,40240,First Time EV,53,0.849,0,0.1,,4.1,0,57.68
DEMO-007878,2025-03-03,2025,3,March,Q1,Monday,9,0,"Miami, FL",Southeast,Large,Model Y,MIA-MOD-02,43990,Luxury Buyer,47,0.676,0,0.1674,,3.6,0,69.24
DEMO-007879,2025-06-11,2025,6,June,Q2,Wednesday,11,0,"Phoenix, AZ",Southwest,Medium,Model Y,PHO-MOD-06,43990,Eco Conscious,50,0.777,0,0.2239,,4.2,0,76.73
DEMO-007880,2024-12-08,2024,12,December,Q4,Sunday,15,1,"Los Angeles, CA",West,Large,Model Y,LOS-MOD-07,43990,First Time EV,57,0.566,0,0.2154,,4.9,0,83.9
DEMO-007881,2025-04-29,2025,4,April,Q2,Tuesday,15,0,"Chicago, IL",Midwest,Large,Model S,CHI-MOD-03,74990,Cost Conscious,67,0.545,0,0.0791,,3.8,0,68.54
DEMO-007882,2025-06-02,2025,6,June,Q2,Monday,13,0,"Boston, MA",Northeast,Medium,Model 3,BOS-MOD-01,40240,Cost Conscious,50,0.617,0,0.1118,,3.8,0,48.79
DEMO-007883,2024-04-16,2024,4,April,Q2,Tuesday,11,0,"Atlanta, GA",Southeast,Medium,Model Y,ATL-MOD-06,43990,Cost Conscious,49,0.559,0,0.0988,,3.3,0,68.39
DEMO-007884,2025-08-05,2025,8,August,Q3,Tuesday,10,0,"Miami, FL",Southeast,Large,Model Y,MIA-MOD-02,43990,Luxury Buyer,61,0.824,0,0.1659,,3.7,0,74.03
DEMO-007885,2025-09-05,2025,9,September,Q3,Friday,13,0,"San Francisco, CA",West,Large,Cybertruck,SAN-CYB-03,49890,First Time EV,47,0.744,0,0.2455,,4.4,0,82.38
DEMO-007886,2024-02-02,2024,2,February,Q1,Friday,16,0,"Miami, FL",Southeast,Large,Model Y,MIA-MOD-04,43990,First Time EV,38,0.866,0,0.1057,,4.7,0,53.21
DEMO-007887,2025-07-23,2025,7,July,Q3,Wednesday,17,0,"Las Vegas, NV",West,Medium,Model X,LAS-MOD-08,79990,Eco Conscious,65,0.917,0,0.0979,,4.6,0,66.44
DEMO-007888,2024-12-03,2024,12,December,Q4,Tuesday,13,0,"Miami, FL",Southeast,Large,Model Y,MIA-MOD-07,43990,Cost Conscious,50,0.825,0,0.0952,,3.3,0,72.74
DEMO-007889,2025-01-23,2025,1,January,Q1,Thursday,16,0,"Atlanta, GA",Southeast,Medium,Model Y,ATL-MOD-01,43990,First Time EV,54,0.771,1,0.1007,3.0,4.3,43990,78.13
DEMO-007890,2025-11-17,2025,11,November,Q4,Monday,16,0,"New York, NY",Northeast,Large,Model Y,NEW-MOD-02,43990,Eco Conscious,50,0.491,0,0.183,,4.9,0,84.2
DEMO-007891,2024-07-25,2024,7,July,Q3,Thursday,10,0,"Atlanta, GA",Southeast,Medium,Model 3,ATL-MOD-04,40240,Cost Conscious,51,0.474,0,0.0845,,4.4,0,71.51
DEMO-007892,2025-05-09,2025,5,May,Q2,Friday,14,0,"New York, NY",Northeast,Large,Model Y,NEW-MOD-03,43990,Eco Conscious,54,0.625,0,0.2836,,4.8,0,71.15
DEMO-007893,2024-02-24,2024,2,February,Q1,Saturday,12,1,"Denver, CO",Mountain,Medium,Model Y,DEN-MOD-06,43990,Tech Early Adopter,57,0.661,0,0.3014,,3.7,0,59.75
DEMO-007894,2024-04-26,2024,4,April,Q2,Friday,12,0,"Chicago, IL",Midwest,Large,Model Y,CHI-MOD-04,43990,Cost Conscious,62,0.648,0,0.125,,3.4,0,59.94
DEMO-007895,2024-09-01,2024,9,September,Q3,Sunday,12,1,"Seattle, WA",Northwest,Medium,Model Y,SEA-MOD-02,43990,Eco Conscious,58,0.573,1,0.3833,21.0,5.0,43990,51.91
DEMO-007896,2024-08-31,2024,8,August,Q3,Saturday,11,1,"New York, NY",Northeast,Large,Model 3,NEW-MOD-08,40240,Luxury Buyer,46,0.791,0,0.1976,,3.8,0,71.25
DEMO-007897,2025-03-26,2025,3,March,Q1,Wednesday,17,0,"Austin, TX",South,Medium,Model 3,AUS-MOD-08,40240,Luxury Buyer,32,0.878,0,0.1866,,4.2,0,70.99
DEMO-007898,2024-10-04,2024,10,October,Q4,Friday,11,0,"Las Vegas, NV",West,Medium,Cybertruck,LAS-CYB-05,49890,Eco Conscious,60,0.674,1,0.1566,25.0,5.0,49890,47.27
DEMO-007899,2025-05-15,2025,5,May,Q2,Thursday,12,0,"Dallas, TX",South,Large,Model S,DAL-MOD-01,74990,First Time EV,65,0.759,0,0.1236,,4.0,0,46.94
DEMO-007900,2025-01-09,2025,1,January,Q1,Thursday,16,0,"Portland, OR",Northwest,Small,Model 3,POR-MOD-08,40240,Eco Conscious,42,0.453,0,0.2316,,3.9,0,80.79
DEMO-007901,2024-08-06,2024,8,August,Q3,Tuesday,16,0,"San Francisco, CA",West,Large,Model Y,SAN-MOD-04,43990,Eco Conscious,42,0.473,0,0.2889,,4.4,0,49.33
DEMO-007902,2024-01-08,2024,1,January,Q1,Monday,18,0,"Boston, MA",Northeast,Medium,Model S,BOS-MOD-07,74990,Luxury Buyer,54,0.705,0,0.1236,,3.3,0,73.82
DEMO-007903,2025-05-15,2025,5,May,Q2,Thursday,15,0,"Miami, FL",Southeast,Large,Model S,MIA-MOD-02,74990,Fleet/Business Buyer,48,0.734,0,0.1877,,4.0,0,68.56
DEMO-007904,2024-09-10,2024,9,September,Q3,Tuesday,19,0,"Boston, MA",Northeast,Medium,Cybertruck,BOS-CYB-08,49890,Tech Early Adopter,72,0.6,0,0.2764,,4.7,0,58.83
DEMO-007905,2025-03-12,2025,3,March,Q1,Wednesday,11,0,"Seattle, WA",Northwest,Medium,Cybertruck,SEA-CYB-08,49890,Luxury Buyer,58,0.681,0,0.2649,,3.4,0,80.43
DEMO-007906,2024-02-15,2024,2,February,Q1,Thursday,11,0,"New York, NY",Northeast,Large,Model Y,NEW-MOD-01,43990,Eco Conscious,49,0.772,0,0.2298,,3.6,0,51.5
DEMO-007907,2025-05-06,2025,5,May,Q2,Tuesday,15,0,"Miami, FL",Southeast,Large,Model Y,MIA-MOD-08,43990,Cost Conscious,57,0.858,0,0.133,,4.3,0,80.64
DEMO-007908,2024-06-13,2024,6,June,Q2,Thursday,12,0,"Austin, TX",South,Medium,Model 3,AUS-MOD-01,40240,First Time EV,39,0.536,0,0.1924,,3.6,0,82.73
DEMO-007909,2024-10-02,2024,10,October,Q4,Wednesday,9,0,"Portland, OR",Northwest,Small,Model 3,POR-MOD-02,40240,Fleet/Business Buyer,48,0.879,0,0.3046,,4.1,0,66.54
DEMO-007910,2024-06-04,2024,6,June,Q2,Tuesday,18,0,"Seattle, WA",Northwest,Medium,Model Y,SEA-MOD-07,43990,Fleet/Business Buyer,42,0.729,0,0.3495,,4.0,0,75.85
DEMO-007911,2025-03-17,2025,3,March,Q1,Monday,14,0,"San Francisco, CA",West,Large,Model 3,SAN-MOD-01,40240,Cost Conscious,46,0.494,0,0.1302,,4.4,0,67.98
DEMO-007912,2024-03-13,2024,3,March,Q1,Wednesday,15,0,"Seattle, WA",Northwest,Medium,Model Y,SEA-MOD-03,43990,Tech Early Adopter,54,0.63,0,0.3312,,3.5,0,56.13
DEMO-007913,2024-12-06,2024,12,December,Q4,Friday,14,0,"Miami, FL",Southeast,Large,Model X,MIA-MOD-08,79990,Luxury Buyer,59,0.633,0,0.0962,,3.8,0,81.74
DEMO-007914,2024-02-22,2024,2,February,Q1,Thursday,15,0,"Austin, TX",South,Medium,Cybertruck,AUS-CYB-02,49890,Tech Early Adopter,65,0.898,0,0.2964,,4.9,0,78.49
